Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
CSH-036,Cash Management,Reconciliation,Multi-Currency Reconciliation,Reconcile foreign currency accounts,High,High,Not Started,CSH-030,8,,,Yes,,Handle FX differences in reconciliation
CSH-046,Cash Management,Cash Position,Target Balances,Set and maintain target account balances,Medium,Medium,Not Started,CSH-041,4,,,Yes,,Define min/max targets per account
CSH-055,Cash Management,Forecasting,Cash Budget,Create and monitor cash budgets,Medium,High,Not Started,GL-180,8,,,Yes,,Compare actual to budgeted cash
CSH-065,Cash Management,Bank Fees,Fee Reporting,Comprehensive fee reporting,Medium,Low,Not Started,CSH-060,4,,,Yes,,Analyze fees by category and bank
CSH-075,Cash Management,Intercompany,Transfer Pricing,Intercompany transfer pricing,Low,High,Not Started,CSH-070,7,,,No,,Price transfers per tax requirements
CSH-085,Cash Management,Fraud Prevention,Transaction Monitoring,Real-time transaction monitoring,High,High,Not Started,CSH-081,9,,,No,,Alert on suspicious patterns
CSH-095,Cash Management,Multi-Currency,Cross-Currency Netting,Net positions across currencies,Low,High,Not Started,CSH-071,9,,,Yes,,Minimize FX transactions
CSH-105,Cash Management,Treasury,Investment Portfolio,Manage investment portfolio,Medium,High,Not Started,CSH-042,9,,,No,,Track multiple investments and performance
CSH-117,Cash Management,Integration,BI Integration,Integration with business intelligence,Medium,High,Not Started,CSH-121,8,,,No,,Feed data to analytics platforms
CSH-125,Cash Management,Reporting,Forecast vs Actual,Compare forecast to actual cash,High,Medium,Not Started,CSH-050,5,,,Yes,,Variance analysis and trends
CSH-008,Cash Management,Bank Setup,Electronic Banking Setup,Configure electronic banking connections,High,High,Not Started,CSH-002,8,,,Yes,,Set up SFTP API and SWIFT connections
CSH-017,Cash Management,Cash Receipts,Batch Receipts,Process receipts in batches,High,Medium,Not Started,CSH-010,6,,,Yes,,Group receipts for efficiency
CSH-027,Cash Management,Disbursements,Procurement Card Payments,Manage P-Card settlements,Medium,Medium,Not Started,PO-240,6,,,Yes,,Settle and allocate P-Card charges
CSH-037,Cash Management,Reconciliation,Reconciliation Workflow,Workflow for reconciliation process,High,Medium,Not Started,CSH-032,6,,,Yes,,Route exceptions and require approvals
CSH-047,Cash Management,Cash Position,Position Alerts,Alert on cash position thresholds,High,Medium,Not Started,CSH-040,5,,,Yes,,Notify when balances exceed limits
CSH-056,Cash Management,Forecasting,Automated Forecasting,Automate forecast generation,Medium,High,Not Started,CSH-050,9,,,No,,Machine learning based forecasts
CSH-066,Cash Management,Bank Fees,Fee Accruals,Accrue estimated bank fees,Medium,Medium,Not Started,CSH-060,5,,,Yes,,Estimate and accrue monthly fees
CSH-076,Cash Management,Intercompany,Intercompany Statements,Generate intercompany cash statements,Medium,Low,Not Started,CSH-070,4,,,Yes,,Statement of intercompany transactions
CSH-086,Cash Management,Fraud Prevention,Check Stock Management,Secure check stock inventory,Medium,Medium,Not Started,CSH-021,4,,,Yes,,Track and secure blank check stock
CSH-096,Cash Management,Multi-Currency,Currency Forecasting,Forecast currency cash flows,Low,High,Not Started,CSH-050,8,,,No,,Forecast by currency for FX planning
CSH-106,Cash Management,Treasury,Repo Transactions,Manage repurchase agreements,Low,High,Not Started,CSH-042,8,,,No,,Track repos and reverse repos
CSH-118,Cash Management,Integration,Tax Integration,Integrate with tax systems,Medium,Medium,Not Started,AP-200,6,,,Yes,,Share data for tax payments and planning
CSH-126,Cash Management,Reporting,Cash Conversion Cycle,Calculate cash conversion cycle,Medium,Medium,Not Started,CSH-051,5,,,Yes,,Measure days from cash out to cash in
CSH-009,Cash Management,Bank Setup,Account Limits,Set transaction limits per account,High,Medium,Not Started,CSH-002,4,,,Yes,,Define daily and per-transaction limits
CSH-018,Cash Management,Cash Receipts,Receipt Allocation,Allocate receipts across invoices,High,High,Not Started,CSH-010,7,,,Yes,,Apply partial payments to multiple invoices
CSH-028,Cash Management,Disbursements,Payment Scheduling,Schedule future dated payments,High,Medium,Not Started,CSH-020,5,,,Yes,,Queue payments for future execution
CSH-038,Cash Management,Reconciliation,Book-to-Bank Reconciliation,Reconcile book to bank balances,Critical,Medium,Not Started,CSH-031,6,,,Yes,,Ensure GL matches bank balances
CSH-048,Cash Management,Cash Position,Consolidated Cash Position,Consolidate cash across entities,High,High,Not Started,CSH-040,8,,,Yes,,Enterprise-wide cash visibility
CSH-057,Cash Management,Forecasting,Forecast Templates,Create forecast templates,Medium,Medium,Not Started,CSH-050,4,,,Yes,,Reusable forecast scenarios
CSH-067,Cash Management,Bank Fees,Analysis Charges,Process bank analysis charges,Low,Medium,Not Started,CSH-060,5,,,Yes,,Handle monthly analysis statements
CSH-077,Cash Management,Intercompany,Loan Management,Manage intercompany loans,Low,High,Not Started,CSH-070,8,,,Yes,,Track intercompany lending and interest
CSH-087,Cash Management,Fraud Prevention,Dual Control,Dual control for high-value transactions,Critical,Medium,Not Started,CSH-003,5,,,Yes,,Require two approvals for large amounts
CSH-097,Cash Management,Multi-Currency,Translation Reports,Currency translation reports,Medium,Medium,Not Started,CSH-090,5,,,Yes,,Report gains/losses from translation
CSH-107,Cash Management,Treasury,Warrant Management,Manage payment warrants,Low,Medium,Not Started,CSH-021,6,,,Yes,,Government warrant processing
CSH-119,Cash Management,Integration,Bank API Integration,Real-time bank API connections,High,High,Not Started,CSH-113,11,,,Yes,,Modern API based bank connectivity
CSH-127,Cash Management,Reporting,SOX Compliance,SOX compliance for cash,Critical,Medium,Not Started,GL-280,5,,,Yes,,Controls and audit for cash processes
CSH-019,Cash Management,Cash Receipts,Overpayment Handling,Process customer overpayments,Medium,Medium,Not Started,CSH-010,5,,,Yes,,Hold or refund overpayments
CSH-029,Cash Management,Disbursements,Stop Payment Processing,Process stop payment requests,High,Medium,Not Started,CSH-021,5,,,Yes,,Request stop pays from bank
CSH-039,Cash Management,Reconciliation,Automated Adjustments,Auto-create reconciliation adjustments,Medium,High,Not Started,CSH-031,7,,,Yes,,Generate entries for common reconciling items
CSH-049,Cash Management,Cash Position,Days Cash on Hand,Calculate days cash on hand,Medium,Low,Not Started,CSH-040,3,,,Yes,,Key liquidity metric
CSH-068,Cash Management,Bank Fees,Fee Benchmarking,Benchmark fees to market,Low,Medium,Not Started,CSH-061,5,,,No,,Compare fees to industry standards
CSH-088,Cash Management,Fraud Prevention,Transaction Limits,Enforce transaction limits,Critical,Medium,Not Started,CSH-003,5,,,Yes,,Block transactions exceeding limits
CSH-098,Cash Management,Multi-Currency,Hedge Effectiveness,Test hedge effectiveness,Low,High,Not Started,CSH-092,7,,,No,,ASC 815 IFRS 9 hedge testing
CSH-108,Cash Management,Treasury,Bank Guarantees,Manage bank guarantees,Low,Medium,Not Started,CSH-101,6,,,Yes,,Track guarantees and claims
CSH-128,Cash Management,Reporting,Cash Metrics Dashboard,Key cash performance metrics,Medium,Low,Not Started,CSH-121,4,,,Yes,,Turnover coverage and efficiency ratios
