Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
PDM-007,Product Management,Product Master,Custom Attributes,User-defined custom attributes,High,Medium,Not Started,PDM-002,6,,,Yes,,Extend product model with UDAs
PDM-014,Product Management,Hierarchies,Hierarchy Rollups,Aggregate reporting up hierarchies,High,Medium,Not Started,PDM-010,6,,,Yes,,Sum quantities and values by level
PDM-025,Product Management,Lifecycle,Lifecycle Reports,Generate lifecycle status reports,High,Low,Not Started,PDM-020,4,,,Yes,,Report products by stage
PDM-035,Product Management,Relationships,Component Where-Used,Track where components used,Medium,Medium,Not Started,PDM-040,5,,,Yes,,Identify all kits using a component
PDM-044,Product Management,Kits Bundles,Kit Availability,Calculate kit availability from components,High,High,Not Started,PDM-040,7,,,Yes,,ATP for kits based on component stock
PDM-056,Product Management,Digital Assets,Asset Versioning,Version control for digital assets,Medium,Medium,Not Started,PDM-053,5,,,Yes,,Track changes to images and documents
PDM-064,Product Management,Catalogs,Catalog Scheduling,Schedule catalog publications,Medium,Medium,Not Started,PDM-061,4,,,Yes,,Automated catalog publishing on schedule
PDM-074,Product Management,Versioning,Mass Revision Updates,Bulk revision updates,Medium,Medium,Not Started,PDM-070,6,,,Yes,,Update revisions for multiple products
PDM-084,Product Management,Data Quality,Quality Workflows,Workflow to resolve quality issues,High,High,Not Started,PDM-080,8,,,Yes,,Route quality problems to stewards
PDM-094,Product Management,Localization,Regional Compliance,Manage regional compliance data,High,High,Not Started,PDM-091,7,,,No,,Country-specific certifications and labels
PDM-104,Product Management,Search Discovery,Search Ranking,Configurable search result ranking,Medium,Medium,Not Started,PDM-100,5,,,Yes,,Boost results by relevance rules
PDM-114,Product Management,Templates,Template Inheritance,Hierarchical template inheritance,Medium,High,Not Started,PDM-110,6,,,Yes,,Inherit and override template values
PDM-127,Product Management,Integration,Marketplace Integration,Integrate with online marketplaces,High,High,Not Started,PDM-124,11,,,Yes,,Syndicate to Amazon eBay Walmart etc
PDM-134,Product Management,Reporting,Catalog Coverage,Report catalog completeness,Medium,Low,Not Started,PDM-060,4,,,Yes,,Measure % products in each catalog
PDM-008,Product Management,Product Master,Product Approval,Approval workflow for new products,High,Medium,Not Started,UR-060,6,,,Yes,,Require approval before activation
PDM-015,Product Management,Hierarchies,Hierarchy Changes,Track hierarchy changes over time,Medium,Medium,Not Started,PDM-010,5,,,Yes,,Historical hierarchy for trending
PDM-026,Product Management,Lifecycle,Lifecycle Alerts,Automated lifecycle alerts,Medium,Low,Not Started,PDM-020,4,,,Yes,,Notify stakeholders of stage changes
PDM-036,Product Management,Relationships,Relationship Types,Extensible relationship types,Medium,Medium,Not Started,PDM-030,5,,,Yes,,Define custom product relationships
PDM-045,Product Management,Kits Bundles,Flexible Bundles,Choose X of Y bundle configuration,Medium,High,Not Started,PDM-041,7,,,Yes,,Customer selects from bundle options
PDM-057,Product Management,Digital Assets,Asset Rights Management,Manage usage rights for assets,Low,Medium,Not Started,PDM-053,5,,,Yes,,Track licenses and permissions
PDM-065,Product Management,Catalogs,Catalog Validation,Validate catalog data before publishing,Critical,Medium,Not Started,PDM-061,6,,,Yes,,Quality checks before catalog release
PDM-075,Product Management,Versioning,Effectivity Dates,Manage revision effectivity dates,High,Medium,Not Started,PDM-070,5,,,Yes,,Control when revisions become active
PDM-085,Product Management,Data Quality,Duplicate Detection,Detect duplicate products,High,High,Not Started,PDM-080,8,,,Yes,,Identify potential duplicate entries
PDM-095,Product Management,Localization,Date Time Formats,Regional date and time formatting,Medium,Low,Not Started,PDM-091,3,,,Yes,,Display dates per locale conventions
PDM-105,Product Management,Search Discovery,Faceted Navigation,Faceted search and filtering,High,High,Not Started,PDM-100,8,,,Yes,,Filter by multiple attribute dimensions
PDM-115,Product Management,Templates,Template Validation,Validate products against templates,Medium,Medium,Not Started,PDM-110,5,,,Yes,,Ensure template compliance
PDM-128,Product Management,Integration,PIM Export,Export to external PIM systems,Medium,High,Not Started,PDM-001,9,,,Yes,,Standard format exports (GS1 GDSN)
PDM-135,Product Management,Reporting,Portfolio Analysis,Analyze product portfolio health,High,Medium,Not Started,PDM-131,7,,,No,,Visualize portfolio by dimensions
PDM-009,Product Management,Product Master,Product Tags,Tag products for grouping,Medium,Low,Not Started,PDM-001,3,,,Yes,,Free-form tags for flexible grouping
PDM-016,Product Management,Hierarchies,Hierarchy Export,Export hierarchies to external systems,Medium,Medium,Not Started,PDM-010,4,,,Yes,,Sync hierarchies to other systems
PDM-027,Product Management,Lifecycle,Launch Coordination,Coordinate product launches,Medium,High,Not Started,PDM-021,7,,,No,,Cross-functional launch planning
PDM-037,Product Management,Relationships,Auto Cross-Reference,Auto-populate cross-references,Medium,Medium,Not Started,PDM-030,5,,,Yes,,Import cross-refs from suppliers
PDM-046,Product Management,Kits Bundles,Kit Substitution,Substitute components in kits,Medium,Medium,Not Started,PDM-031,5,,,Yes,,Allow alternative components
PDM-058,Product Management,Digital Assets,Video Encoding,Encode videos for multiple formats,Low,High,Not Started,PDM-052,8,,,Yes,,Convert to web mobile and HD
PDM-066,Product Management,Catalogs,Print Catalog Layout,Layout tools for print catalogs,Low,High,Not Started,PDM-061,10,,,No,,Design page layouts for print
PDM-076,Product Management,Versioning,Revision Approval,Approval workflow for revisions,High,Medium,Not Started,PDM-070,6,,,Yes,,Require approval for major revisions
PDM-086,Product Management,Data Quality,Quality Reports,Generate data quality reports,High,Low,Not Started,PDM-082,4,,,Yes,,Report on quality scores and issues
PDM-096,Product Management,Localization,Machine Translation,Automated machine translation,Low,High,Not Started,PDM-090,7,,,No,,Integrate with translation services
PDM-106,Product Management,Search Discovery,Recent Searches,Display recent search history,Low,Low,Not Started,PDM-100,2,,,Yes,,Quick access to recent queries
PDM-116,Product Management,Templates,Category Templates,Templates specific to categories,High,Medium,Not Started,PDM-110,5,,,Yes,,Default templates per product category
PDM-129,Product Management,Integration,Social Media Sync,Sync products to social platforms,Low,Medium,Not Started,PDM-124,8,,,Yes,,Publish to Facebook Instagram Pinterest
PDM-136,Product Management,Reporting,Change History Report,Report on product changes,Medium,Low,Not Started,PDM-141,4,,,Yes,,Audit trail of modifications
PDM-017,Product Management,Hierarchies,Multi-Hierarchy Assignment,Assign products to multiple hierarchies,High,Medium,Not Started,PDM-010,5,,,Yes,,Product in sales and purchasing hierarchies
PDM-038,Product Management,Relationships,Relationship Effectivity,Set effective dates for relationships,Medium,Medium,Not Started,PDM-030,4,,,Yes,,Time-bound cross-refs and substitutes
PDM-047,Product Management,Kits Bundles,Kit Explode,Explode kits to components on order,Medium,Medium,Not Started,PDM-040,5,,,Yes,,Order kit but ship components
PDM-059,Product Management,Digital Assets,3D Model Viewer,Viewer for 3D product models,Low,High,Not Started,PDM-052,9,,,No,,Interactive 3D visualization
PDM-067,Product Management,Catalogs,Catalog Rollback,Rollback published catalogs,Medium,Medium,Not Started,PDM-061,5,,,Yes,,Revert to previous catalog version
PDM-077,Product Management,Versioning,Change Impact Analysis,Analyze impact of product changes,High,High,Not Started,PDM-071,8,,,No,,Assess downstream impact of changes
PDM-087,Product Management,Data Quality,Enrichment Progress,Track data enrichment progress,Medium,Low,Not Started,PDM-082,4,,,Yes,,Monitor attribute population over time
PDM-097,Product Management,Localization,UOM Conversion,Automatic UOM conversion by locale,Medium,Medium,Not Started,PDM-006,5,,,Yes,,Convert to regional measurement units
PDM-107,Product Management,Search Discovery,Product Suggestions,Suggest products based on context,Low,High,Not Started,PDM-100,7,,,No,,Personalized product recommendations
PDM-117,Product Management,Templates,Template Sharing,Share templates across organizations,Low,Medium,Not Started,PDM-110,4,,,Yes,,Multi-org template library
PDM-137,Product Management,Reporting,Obsolescence Report,Report on obsolescence risk,Medium,Medium,Not Started,PDM-022,5,,,Yes,,Identify slow-moving products at risk
PDM-018,Product Management,Hierarchies,Hierarchy Comparison,Compare product hierarchies,Low,Medium,Not Started,PDM-010,5,,,Yes,,Side-by-side hierarchy comparison
PDM-048,Product Management,Kits Bundles,Bundle Performance,Track bundle sales performance,Medium,Medium,Not Started,PDM-041,5,,,No,,Analyze bundle effectiveness
PDM-068,Product Management,Catalogs,Catalog Notifications,Notify on catalog updates,Low,Low,Not Started,PDM-061,3,,,Yes,,Alert stakeholders of publications
PDM-078,Product Management,Versioning,Superseded Products,Track superseded product chain,Medium,Medium,Not Started,PDM-070,4,,,Yes,,Historical supersession tracking
PDM-088,Product Management,Data Quality,Quality Trends,Analyze quality improvement trends,Medium,Medium,Not Started,PDM-082,5,,,No,,Track quality score changes over time
PDM-098,Product Management,Localization,Right-to-Left Support,Support RTL languages,Low,Medium,Not Started,PDM-090,6,,,Yes,,Arabic Hebrew proper rendering
PDM-108,Product Management,Search Discovery,Search Analytics,Analyze search behavior,Low,Medium,Not Started,PDM-100,5,,,No,,Track what users search for
PDM-118,Product Management,Templates,Conditional Templates,Templates with conditional logic,Low,High,Not Started,PDM-110,7,,,Yes,,Show/hide fields based on values
PDM-138,Product Management,Reporting,SOX Compliance,SOX compliance for product data,Critical,Medium,Not Started,GL-280,5,,,Yes,,Controls for product master data
