Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
CM-045,Cost Management,Cost Processing,Negative Cost Prevention,Prevent and handle negative costs,High,Medium,Not Started,CM-041,5,,,Yes,,Validate costs and prevent negative values
CM-046,Cost Management,Cost Processing,Cost Reprocessing,Reprocess cost transactions,Medium,Medium,Not Started,CM-041,6,,,Yes,,Correct and reprocess failed transactions
CM-055,Cost Management,Cost Updates,Assembly Cost Updates,Update costs for assemblies and sub-assemblies,High,Medium,Not Started,CM-051,7,,,Yes,,Cascade cost changes through BOM
CM-066,Cost Management,Variance Analysis,Variance Comments,Add comments and notes to variances,Medium,Low,Not Started,CM-062,3,,,Yes,,Document variance causes and actions
CM-074,Cost Management,WIP Costing,WIP by Department,Track WIP costs by department or work center,Medium,Medium,Not Started,CM-070,6,,,Yes,,Department-level WIP tracking
CM-084,Cost Management,Reporting,Make vs Buy Analysis,Cost analysis for make versus buy decisions,High,Medium,Not Started,CM-080,6,,,No,,Compare internal production vs purchase costs
CM-085,Cost Management,Reporting,Cost Reduction Reports,Identify cost reduction opportunities,High,Medium,Not Started,CM-080,6,,,No,,Analyze and report cost saving opportunities
CM-096,Cost Management,Integration,Manufacturing Integration,Integration with Manufacturing/Production module,High,High,Not Started,CM-070,10,,,Yes,,Capture production costs and WIP
CM-104,Cost Management,Period Close,Year-End Close,Special year-end cost closing procedures,High,Medium,Not Started,CM-101,8,,,Yes,,Complete annual cost closing activities
CM-113,Cost Management,Security,Cost Access by BU,Control cost access by business unit,Critical,Medium,Not Started,UR-041,5,,,Yes,,Restrict cost data by user's BU access
CM-018,Cost Management,Costing Methods,Consignment Costing,Handle consignment inventory costing,Medium,High,Not Started,PO-220,7,,,Yes,,Cost consigned inventory appropriately
CM-036,Cost Management,Overhead,Overhead Recovery,Track overhead recovery and absorption,High,Medium,Not Started,CM-031,6,,,Yes,,Calculate over/under absorbed overhead
CM-047,Cost Management,Cost Processing,Intercompany Costing,Handle intercompany cost transfers,High,High,Not Started,GL-140,9,,,Yes,,Cost intercompany transactions properly
CM-056,Cost Management,Cost Updates,Global Cost Inflation,Apply global inflation factors to costs,Medium,Medium,Not Started,CM-052,5,,,Yes,,Mass update for inflation adjustments
CM-067,Cost Management,Variance Analysis,Variance Approval,Approve and close variance accounts,High,Medium,Not Started,CM-062,5,,,Yes,,Workflow to review and approve variances
CM-075,Cost Management,WIP Costing,Project Costing,Cost tracking for projects,Medium,High,Not Started,CM-071,10,,,No,,Track costs by project with phases
CM-086,Cost Management,Reporting,Cost Forecasting,Forecast future costs based on trends,Medium,High,Not Started,CM-081,8,,,No,,Predictive cost modeling and forecasting
CM-087,Cost Management,Reporting,Margin Analysis,Analyze margins by product customer channel,High,Medium,Not Started,CM-083,7,,,No,,Calculate and report margins with costs
CM-097,Cost Management,Integration,EDI Cost Updates,Support EDI for cost data exchange,Low,High,Not Started,CM-095,8,,,Yes,,Electronic cost data exchange
CM-105,Cost Management,Period Close,Soft Close,Perform soft close for preliminary reporting,Medium,Medium,Not Started,CM-100,4,,,Yes,,Soft close allowing adjustments
CM-114,Cost Management,Security,Cost Report Security,Secure cost reports by role,High,Medium,Not Started,CM-110,4,,,Yes,,Control report access by user role
CM-037,Cost Management,Overhead,Overhead Budgets,Define overhead budgets for variance analysis,Medium,Medium,Not Started,GL-180,5,,,Yes,,Create overhead budgets by period
CM-048,Cost Management,Cost Processing,Prior Period Adjustments,Handle prior period cost adjustments,High,Medium,Not Started,CM-044,6,,,Yes,,Post adjustments to prior periods
CM-057,Cost Management,Cost Updates,Cost History Archive,Archive historical cost data,Medium,Low,Not Started,CM-050,4,,,Yes,,Maintain cost history for reporting
CM-068,Cost Management,Variance Analysis,Variance Investigation,Tools for variance root cause analysis,Medium,Medium,Not Started,CM-062,6,,,No,,Drill-down analysis of variances
CM-076,Cost Management,WIP Costing,Rework Costing,Cost rework and repair activities,Medium,Medium,Not Started,CM-073,5,,,Yes,,Track costs of rework separately
CM-088,Cost Management,Reporting,Cost Trend Analysis,Analyze cost trends over time,High,Medium,Not Started,CM-082,6,,,No,,Trend analysis with graphical reporting
CM-098,Cost Management,Integration,API for Cost Data,REST API for cost data access,Medium,High,Not Started,CM-095,9,,,Yes,,Expose cost data via secure API
CM-106,Cost Management,Period Close,Close Validation,Validate period close completion,High,Medium,Not Started,CM-101,5,,,Yes,,Automated validation of close checklist
CM-115,Cost Management,Security,SOX Compliance,Ensure SOX compliance for cost processes,Critical,Medium,Not Started,GL-280,6,,,Yes,,SOX controls for cost accounting
CM-038,Cost Management,Overhead,Variable vs Fixed Overhead,Separate variable and fixed overhead,Medium,Medium,Not Started,CM-030,5,,,Yes,,Track and allocate fixed vs variable costs
CM-058,Cost Management,Cost Updates,What-If Costing,What-if scenarios for cost planning,Medium,Medium,Not Started,CM-053,7,,,Yes,,Model different cost scenarios
CM-069,Cost Management,Variance Analysis,Rolling Variance Reports,Rolling 12-month variance analysis,Medium,Low,Not Started,CM-062,4,,,Yes,,Continuous variance tracking
CM-089,Cost Management,Reporting,Cost Benchmarking,Benchmark costs against standards,Medium,Medium,Not Started,CM-088,6,,,No,,Compare costs to industry benchmarks
CM-107,Cost Management,Period Close,Close Checklist Automation,Automate period close checklist steps,High,High,Not Started,CM-101,10,,,Yes,,Automated execution of close tasks
CM-116,Cost Management,Security,Multi-Level Cost Approval,Multi-level approval for cost transactions,High,Medium,Not Started,UR-060,6,,,Yes,,Tiered approval based on cost amount
CM-019,Cost Management,Costing Methods,Transfer Pricing,Support transfer pricing between entities,Medium,High,Not Started,CM-002,8,,,Yes,,Calculate transfer prices for intercompany
CM-049,Cost Management,Cost Processing,Cost Exception Handling,Handle cost processing exceptions,High,Medium,Not Started,CM-041,6,,,Yes,,Queue and resolve cost errors
CM-077,Cost Management,WIP Costing,By-Product Costing,Cost allocation for by-products,Low,Medium,Not Started,CM-070,5,,,Yes,,Allocate costs to by-products
CM-099,Cost Management,Integration,Budget Integration,Integration with budgeting systems,Medium,Medium,Not Started,GL-180,6,,,Yes,,Compare actual costs to budget
CM-108,Cost Management,Period Close,Close Notifications,Automated notifications for period close,Medium,Low,Not Started,CM-101,3,,,Yes,,Alert users of close status and tasks
CM-117,Cost Management,Security,Cost Data Masking,Mask sensitive cost data for non-privileged users,Medium,Medium,Not Started,CM-112,5,,,Yes,,Hide detailed costs from unauthorized users
CM-059,Cost Management,Cost Updates,Cost Import Tool,Import costs from external files,Medium,Medium,Not Started,CM-095,6,,,Yes,,Bulk import of item costs from Excel/CSV
CM-078,Cost Management,WIP Costing,Joint Product Costing,Allocate costs to joint products,Low,High,Not Started,CM-077,7,,,Yes,,Cost allocation for joint production
CM-090,Cost Management,Reporting,Cost Visualization,Graphical cost data visualization,Medium,Medium,Not Started,CM-081,6,,,No,,Charts and graphs for cost analysis
CM-109,Cost Management,Period Close,Close Performance Metrics,Track period close performance,Medium,Low,Not Started,CM-100,3,,,Yes,,Measure close cycle time and efficiency
CM-118,Cost Management,Security,Cost Segregation of Duties,Enforce segregation of duties,Critical,Medium,Not Started,UR-001,5,,,Yes,,Separate cost entry and approval roles
