Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
UR-028,User & Role Management,Role Management,Copy Role,Create new roles by copying existing ones,Medium,Low,Not Started,UR-020,3,,Not Started,Not Started,Yes,Efficient role creation,Copy functionality works
UR-030,User & Role Management,Role Assignment,Direct Role Assignment,Assign roles directly to users,Critical,Medium,Not Started,UR-020 UR-001,5,,Not Started,Not Started,Yes,Core RBAC functionality,Role assignment works
UR-031,User & Role Management,Role Assignment,Role Assignment Dates,Effective date ranges for role assignments,High,Medium,Not Started,UR-030,4,,Not Started,Not Started,Yes,Temporary role grants,Date-based assignment works
UR-032,User & Role Management,Role Assignment,Role Assignment Approval,Workflow for approving role assignments,High,High,Not Started,UR-030,7,,Not Started,Not Started,Yes,Controlled role grants,Approval workflow functional
UR-033,User & Role Management,Role Assignment,Bulk Role Assignment,Assign roles to multiple users at once,Medium,Medium,Not Started,UR-030,5,,Not Started,Not Started,Yes,Efficient provisioning,Bulk assignment works
UR-034,User & Role Management,Role Assignment,Role Revocation,Remove role assignments from users,High,Low,Not Started,UR-030,3,,Not Started,Not Started,Yes,De-provisioning,Revocation functional
UR-035,User & Role Management,Role Assignment,Assignment Justification,Capture reason for role assignments,Medium,Low,Not Started,UR-030,3,,Not Started,Not Started,Yes,Audit and compliance,Justification captured
UR-036,User & Role Management,Role Assignment,Temporary Role Assignment,Grant roles for limited time period,Medium,Medium,Not Started,UR-031,5,,Not Started,Not Started,Yes,Project-based access,Temporary assignment works
UR-037,User & Role Management,Role Assignment,Auto Role Assignment,Rule-based automatic role assignment,Medium,High,Not Started,UR-030,7,,Not Started,Not Started,Yes,Automated provisioning,Auto-assignment works
UR-040,User & Role Management,Data Security,Business Unit Security,Control user access to business units,Critical,High,Not Started,GL-004,8,,Not Started,Not Started,Yes,Core data security,BU access control works
UR-041,User & Role Management,Data Security,Multiple BU Access,Allow users access to multiple business units,Critical,Medium,Not Started,UR-040,6,,Not Started,Not Started,Yes,Multi-BU users,Multiple BU access works
UR-042,User & Role Management,Data Security,BU Access Levels,Support Full Read-only Modify No Access levels,Critical,Medium,Not Started,UR-040,5,,Not Started,Not Started,Yes,Granular access control,Access levels enforced
UR-043,User & Role Management,Data Security,Primary BU Assignment,Designate primary/default business unit,High,Low,Not Started,UR-041,3,,Not Started,Not Started,Yes,Default BU context,Primary BU set
UR-044,User & Role Management,Data Security,BU Context Switching,Switch between authorized business units,Critical,High,Not Started,UR-041,7,,Not Started,Not Started,Yes,User experience,Context switching works
UR-045,User & Role Management,Data Security,BU-Based Data Filter,Filter data based on BU access,Critical,High,Not Started,UR-040,8,,Not Started,Not Started,Yes,Data isolation,Filtering enforced
UR-046,User & Role Management,Data Security,Hierarchical BU Access,Access to parent BU includes children,Medium,High,Not Started,UR-040,7,,Not Started,Not Started,Yes,Simplified access management,Hierarchy access works
UR-050,User & Role Management,Data Security,Legal Entity Security,Control access to legal entities,High,Medium,Not Started,GL-002,6,,Not Started,Not Started,Yes,Entity-level security,LE access control works
UR-051,User & Role Management,Data Security,Multiple LE Access,Support multiple legal entity access per user,High,Medium,Not Started,UR-050,5,,Not Started,Not Started,Yes,Multi-entity users,Multiple LE access works
UR-052,User & Role Management,Data Security,Ledger Security,Control access to ledgers,High,Medium,Not Started,GL-040,6,,Not Started,Not Started,Yes,Ledger-level security,Ledger access control works
UR-053,User & Role Management,Data Security,Segment Value Security,Security on chart of account segment values,High,High,Not Started,GL-023,8,,Not Started,Not Started,Yes,Account-level security,Segment security enforced
UR-054,User & Role Management,Data Security,Data Access Sets,Reusable sets of data access rules,Medium,High,Not Started,UR-040,7,,Not Started,Not Started,Yes,Efficient access management,Access sets functional
UR-060,User & Role Management,Function Security,Function Privileges,Control access to specific functions (CRUD Post Approve),Critical,High,Not Started,,8,,Not Started,Not Started,Yes,Granular function control,Function privileges enforced
UR-061,User & Role Management,Function Security,CRUD Permissions,Separate Create Read Update Delete permissions,Critical,Medium,Not Started,UR-060,5,,Not Started,Not Started,Yes,Fine-grained control,CRUD permissions work
UR-062,User & Role Management,Function Security,Special Privileges,Post Approve Reverse Close privileges,High,Medium,Not Started,UR-060,5,,Not Started,Not Started,Yes,Operation-specific control,Special privileges work
UR-063,User & Role Management,Function Security,Module Function Security,Function security by module (GL AP AR),High,Medium,Not Started,UR-060,6,,Not Started,Not Started,Yes,Module-level control,Module security works
UR-064,User & Role Management,Function Security,Negative Permissions,Explicit deny permissions override grants,Medium,High,Not Started,UR-060,6,,Not Started,Not Started,Yes,Override capability,Deny permissions work
UR-065,User & Role Management,Function Security,Permission Inheritance,Inherit function permissions from parent roles,High,High,Not Started,UR-023 UR-060,7,,Not Started,Not Started,Yes,Role hierarchy support,Inheritance functional
UR-070,User & Role Management,Menu & Navigation,Role-Based Menus,Display menus based on user roles,Critical,High,Not Started,UR-030,8,,Not Started,Not Started,Yes,Dynamic navigation,Role-based menus work
UR-071,User & Role Management,Menu & Navigation,Menu Item Visibility,Control visibility of individual menu items,High,Medium,Not Started,UR-070,5,,Not Started,Not Started,Yes,Granular menu control,Visibility control works
UR-072,User & Role Management,Menu & Navigation,Menu Hierarchy Security,Security on multi-level menu structures,Medium,Medium,Not Started,UR-070,5,,Not Started,Not Started,Yes,Hierarchical menus,Hierarchy security works
UR-073,User & Role Management,Menu & Navigation,BU-Based Navigation,Navigation filtered by current BU context,Critical,High,Not Started,UR-044 UR-070,8,,Not Started,Not Started,Yes,Context-aware menus,BU navigation works
UR-074,User & Role Management,Menu & Navigation,Menu Personalization,Users customize their menu favorites and shortcuts,Medium,Medium,Not Started,UR-070,5,,Not Started,Not Started,Yes,User experience,Personalization works
UR-075,User & Role Management,Menu & Navigation,Recent Items,Display recently accessed menus and functions,Medium,Low,Not Started,UR-070,4,,Not Started,Not Started,Yes,User convenience,Recent items tracked
UR-076,User & Role Management,Menu & Navigation,Menu Search,Search for menu items and functions,Medium,Medium,Not Started,UR-070,5,,Not Started,Not Started,Yes,Quick access,Search functionality works
UR-080,User & Role Management,Permission Sets,Permission Set Definition,Create groupings of related permissions,High,Medium,Not Started,,5,,Not Started,Not Started,Yes,Organize permissions,Permission sets creatable
UR-081,User & Role Management,Permission Sets,Permission Set Assignment,Assign permission sets to roles or users,High,Medium,Not Started,UR-080,5,,Not Started,Not Started,Yes,Apply permissions,Assignment works
UR-082,User & Role Management,Permission Sets,Standard Permission Sets,Pre-delivered permission sets (View Full Approve),High,Low,Not Started,UR-080,4,,Not Started,Not Started,Yes,Out-of-box permissions,Standard sets available
UR-083,User & Role Management,Permission Sets,Permission Set Stacking,Multiple permission sets cumulative,Medium,High,Not Started,UR-081,6,,Not Started,Not Started,Yes,Flexible permissions,Stacking works correctly
UR-084,User & Role Management,Permission Sets,Object-Level Permissions,Permissions on specific objects/tables,Medium,High,Not Started,UR-080,7,,Not Started,Not Started,Yes,Fine-grained security,Object permissions work
UR-085,User & Role Management,Permission Sets,Field-Level Permissions,Permissions on specific fields/columns,Medium,High,Not Started,UR-084,7,,Not Started,Not Started,Yes,Column-level security,Field permissions work
UR-090,User & Role Management,Authentication,Username Password Login,Standard credential-based authentication,Critical,Low,Not Started,,4,,Not Started,Not Started,Yes,Basic authentication,Login functional
UR-091,User & Role Management,Authentication,LDAP Integration,Active Directory / LDAP authentication,High,High,Not Started,,8,,Not Started,Not Started,Yes,Enterprise authentication,LDAP auth works
UR-092,User & Role Management,Authentication,Single Sign-On (SSO),SSO integration (SAML OAuth),High,High,Not Started,,9,,Not Started,Not Started,Yes,Seamless authentication,SSO functional
UR-093,User & Role Management,Authentication,Multi-Factor Authentication,MFA support (SMS Email Authenticator),High,High,Not Started,UR-090,8,,Not Started,Not Started,Yes,Enhanced security,MFA works
UR-094,User & Role Management,Authentication,Failed Login Tracking,Track and log failed login attempts,High,Medium,Not Started,UR-090,5,,Not Started,Not Started,Yes,Security monitoring,Failed logins tracked
UR-095,User & Role Management,Authentication,Account Lockout,Lock account after N failed attempts,High,Medium,Not Started,UR-094,4,,Not Started,Not Started,Yes,Brute force prevention,Lockout enforced
UR-100,User & Role Management,Password Management,Password Policies,Enforce password complexity and strength rules,Critical,Medium,Not Started,UR-090,6,,Not Started,Not Started,Yes,Password security,Policies enforced
UR-101,User & Role Management,Password Management,Password Expiration,Force password change after N days,High,Medium,Not Started,UR-100,4,,Not Started,Not Started,Yes,Password rotation,Expiration works
UR-102,User & Role Management,Password Management,Password History,Prevent reuse of last N passwords,High,Medium,Not Started,UR-100,5,,Not Started,Not Started,Yes,Prevent password reuse,History enforced
UR-103,User & Role Management,Password Management,Password Reset,Administrator password reset capability,Critical,Low,Not Started,UR-090,3,,Not Started,Not Started,Yes,Account recovery,Reset functional
UR-104,User & Role Management,Password Management,Self-Service Password Reset,User self-service password reset,High,High,Not Started,UR-090,7,,Not Started,Not Started,Yes,User convenience,Self-service works
UR-105,User & Role Management,Password Management,Security Questions,Security questions for password recovery,Medium,Medium,Not Started,UR-104,5,,Not Started,Not Started,Yes,Account verification,Questions functional
UR-106,User & Role Management,Password Management,Password Strength Meter,Display password strength during entry,Medium,Low,Not Started,UR-100,3,,Not Started,Not Started,Yes,User guidance,Strength meter works
UR-110,User & Role Management,MFA,MFA Enrollment,User enrollment in multi-factor authentication,High,Medium,Not Started,UR-093,6,,Not Started,Not Started,Yes,MFA setup,Enrollment works
UR-111,User & Role Management,MFA,MFA Methods,Support SMS Email Authenticator App methods,High,High,Not Started,UR-093,8,,Not Started,Not Started,Yes,Multiple MFA options,Methods functional
UR-112,User & Role Management,MFA,Trusted Devices,Remember trusted devices to skip MFA,Medium,Medium,Not Started,UR-093,5,,Not Started,Not Started,Yes,User convenience,Device trust works
UR-113,User & Role Management,MFA,Backup Codes,Generate backup codes for MFA,Medium,Low,Not Started,UR-093,4,,Not Started,Not Started,Yes,MFA recovery,Backup codes work
UR-114,User & Role Management,MFA,MFA for Sensitive Operations,Require MFA for high-risk operations,Medium,High,Not Started,UR-093,6,,Not Started,Not Started,Yes,Transaction security,Operation MFA works
UR-120,User & Role Management,Delegation,Function Delegation,Delegate specific functions to other users,High,High,Not Started,UR-030,8,,Not Started,Not Started,Yes,Temporary responsibility transfer,Delegation functional
UR-121,User & Role Management,Delegation,Role Delegation,Temporarily delegate roles to others,High,High,Not Started,UR-030,7,,Not Started,Not Started,Yes,Coverage capability,Role delegation works
UR-122,User & Role Management,Delegation,Approval Delegation,Delegate approval authority,High,High,Not Started,UR-121,7,,Not Started,Not Started,Yes,Workflow continuity,Approval delegation works
UR-123,User & Role Management,Delegation,Delegation Dates,Time-bound delegation with start and end dates,High,Medium,Not Started,UR-120,5,,Not Started,Not Started,Yes,Temporary delegation,Date limits enforced
UR-124,User & Role Management,Delegation,Delegation Notifications,Notify delegate and delegator,Medium,Medium,Not Started,UR-120,4,,Not Started,Not Started,Yes,Communication,Notifications sent
UR-125,User & Role Management,Delegation,Revoke Delegation,End delegation before expiration,High,Low,Not Started,UR-120,3,,Not Started,Not Started,Yes,Delegation control,Revocation works
UR-130,User & Role Management,Proxy Access,Proxy User Setup,Configure proxy user relationships,High,High,Not Started,UR-001,7,,Not Started,Not Started,Yes,Act on behalf capability,Proxy setup works
UR-131,User & Role Management,Proxy Access,Full Proxy Access,Complete access to another user's permissions,Medium,High,Not Started,UR-130,7,,Not Started,Not Started,Yes,Full delegation,Full proxy works
UR-132,User & Role Management,Proxy Access,Partial Proxy Access,Limited function proxy access,Medium,High,Not Started,UR-130,8,,Not Started,Not Started,Yes,Controlled proxy,Partial proxy works
UR-133,User & Role Management,Proxy Access,Proxy Session Indicator,Display acting as indicator in UI,High,Low,Not Started,UR-130,3,,Not Started,Not Started,Yes,User awareness,Indicator displayed
UR-134,User & Role Management,Proxy Access,Proxy Audit Trail,Complete audit of proxy actions,High,Medium,Not Started,UR-130,5,,Not Started,Not Started,Yes,Accountability,Proxy actions audited
UR-140,User & Role Management,Audit & Compliance,User Activity Audit,Comprehensive audit trail of user activities,Critical,High,Not Started,,8,,Not Started,Not Started,Yes,Compliance requirement,Activity audited
UR-141,User & Role Management,Audit & Compliance,Login Audit,Track all login/logout events,Critical,Medium,Not Started,UR-090,5,,Not Started,Not Started,Yes,Security monitoring,Logins tracked
UR-142,User & Role Management,Audit & Compliance,Role Change Audit,Audit all role assignment changes,High,Medium,Not Started,UR-030,5,,Not Started,Not Started,Yes,Access change tracking,Role changes audited
UR-143,User & Role Management,Audit & Compliance,Permission Change Audit,Track permission modifications,High,Medium,Not Started,UR-060,5,,Not Started,Not Started,Yes,Security monitoring,Permission changes tracked
UR-144,User & Role Management,Audit & Compliance,Data Access Audit,Log access to sensitive data,High,High,Not Started,UR-040,7,,Not Started,Not Started,Yes,Data protection,Sensitive access logged
UR-145,User & Role Management,Audit & Compliance,Configuration Change Audit,Track setup and config changes,High,Medium,Not Started,,5,,Not Started,Not Started,Yes,Change control,Config changes audited
UR-150,User & Role Management,Security Reports,User Access Report,Report current user access by role and BU,High,Medium,Not Started,UR-030 UR-040,6,,Not Started,Not Started,Yes,Access visibility,Report functional
UR-151,User & Role Management,Security Reports,Role Assignment Report,List users by assigned roles,High,Low,Not Started,UR-030,4,,Not Started,Not Started,Yes,Role membership,Report works
UR-152,User & Role Management,Security Reports,Inactive User Report,Users not logged in for N days,High,Low,Not Started,UR-141,4,,Not Started,Not Started,Yes,Account cleanup,Report generated
UR-153,User & Role Management,Security Reports,Failed Login Report,Report failed authentication attempts,High,Medium,Not Started,UR-094,5,,Not Started,Not Started,Yes,Security monitoring,Report available
UR-154,User & Role Management,Security Reports,Password Expiration Report,Upcoming password expirations,Medium,Low,Not Started,UR-101,3,,Not Started,Not Started,Yes,Proactive notification,Report works
UR-155,User & Role Management,Security Reports,Privileged User Report,Users with sensitive/admin access,High,Medium,Not Started,UR-030,5,,Not Started,Not Started,Yes,Risk management,Report functional
UR-156,User & Role Management,Security Reports,Audit Trail Report,Comprehensive activity report,High,High,Not Started,UR-140,7,,Not Started,Not Started,Yes,Compliance reporting,Audit report works
UR-160,User & Role Management,SOD Compliance,SOD Rule Definition,Define incompatible function pairs,High,High,Not Started,UR-060,8,,Not Started,Not Started,Yes,Segregation of duties,Rules defined
UR-161,User & Role Management,SOD Compliance,SOD Conflict Detection,Detect SOD violations in role assignments,High,High,Not Started,UR-160,8,,Not Started,Not Started,Yes,Preventive control,Detection works
UR-162,User & Role Management,SOD Compliance,Preventive SOD Control,Block conflicting role assignments,Medium,High,Not Started,UR-161,7,,Not Started,Not Started,Yes,Prevent violations,Prevention enforced
UR-163,User & Role Management,SOD Compliance,Detective SOD Control,Report existing SOD violations,High,Medium,Not Started,UR-161,6,,Not Started,Not Started,Yes,Identify violations,Reporting works
UR-164,User & Role Management,SOD Compliance,SOD Mitigation,Document mitigating controls for violations,Medium,Medium,Not Started,UR-163,5,,Not Started,Not Started,Yes,Risk management,Mitigation tracked
UR-165,User & Role Management,SOD Compliance,SOD Violation Workflow,Approval workflow for SOD conflicts,Medium,High,Not Started,UR-161,7,,Not Started,Not Started,Yes,Controlled exceptions,Workflow functional
UR-170,User & Role Management,Access Certification,Periodic Access Review,Schedule regular access reviews,High,High,Not Started,UR-030,8,,Not Started,Not Started,Yes,Compliance requirement,Reviews scheduled
UR-171,User & Role Management,Access Certification,Manager Certification,Managers certify team member access,High,Medium,Not Started,UR-170,6,,Not Started,Not Started,Yes,Manager accountability,Certification works
UR-172,User & Role Management,Access Certification,Role Certification,Role owners certify role membership,Medium,Medium,Not Started,UR-170,6,,Not Started,Not Started,Yes,Role governance,Role cert works
UR-173,User & Role Management,Access Certification,Certification Workflow,Workflow for certification process,High,High,Not Started,UR-170,7,,Not Started,Not Started,Yes,Structured certification,Workflow functional
UR-174,User & Role Management,Access Certification,Auto Access Revocation,Revoke uncertified access automatically,Medium,Medium,Not Started,UR-170,6,,Not Started,Not Started,Yes,Automated cleanup,Revocation works
UR-180,User & Role Management,User Preferences,System Preferences,User-configurable system settings,Medium,Medium,Not Started,UR-001,5,,Not Started,Not Started,Yes,Personalization,Preferences saved
UR-181,User & Role Management,User Preferences,Language & Locale,Configure language date number formats,High,Medium,Not Started,UR-180,5,,Not Started,Not Started,Yes,Internationalization,Locale settings work
UR-182,User & Role Management,User Preferences,Default Values,Set default BU ledger module,Medium,Low,Not Started,UR-180,4,,Not Started,Not Started,Yes,User convenience,Defaults applied
UR-183,User & Role Management,User Preferences,Notification Preferences,Configure notification types and frequency,Medium,Medium,Not Started,UR-180,5,,Not Started,Not Started,Yes,Communication control,Preferences enforced
UR-184,User & Role Management,User Preferences,Display Preferences,Theme font size color scheme,Low,Medium,Not Started,UR-180,5,,Not Started,Not Started,Yes,UI customization,Display prefs work
UR-190,User & Role Management,Session Management,Session Creation,Create user session at login,Critical,Medium,Not Started,UR-090,5,,Not Started,Not Started,Yes,Session tracking,Sessions created
UR-191,User & Role Management,Session Management,Session Timeout,Automatic logout after inactivity,High,Medium,Not Started,UR-190,4,,Not Started,Not Started,Yes,Security control,Timeout enforced
UR-192,User & Role Management,Session Management,Session Extension,Extend session before timeout,Medium,Low,Not Started,UR-191,3,,Not Started,Not Started,Yes,User convenience,Extension works
UR-193,User & Role Management,Session Management,Concurrent Session Control,Limit concurrent sessions per user,High,High,Not Started,UR-190,6,,Not Started,Not Started,Yes,License compliance,Limits enforced
UR-194,User & Role Management,Session Management,Session Termination,Terminate user sessions (admin),High,Medium,Not Started,UR-190,4,,Not Started,Not Started,Yes,Admin control,Termination works
UR-195,User & Role Management,Session Management,Session Security,Secure session token management,High,High,Not Started,UR-190,7,,Not Started,Not Started,Yes,Session protection,Security enforced
UR-200,User & Role Management,Report Access,Report Security,Control access to individual reports,High,Medium,Not Started,,6,,Not Started,Not Started,Yes,Report authorization,Security enforced
UR-201,User & Role Management,Report Access,Report Folder Security,Security on report folders/categories,Medium,Medium,Not Started,UR-200,5,,Not Started,Not Started,Yes,Organized access control,Folder security works
UR-202,User & Role Management,Report Access,Report Execution Privilege,Control who can run reports,High,Low,Not Started,UR-200,4,,Not Started,Not Started,Yes,Execution control,Privileges enforced
UR-203,User & Role Management,Report Access,Report Scheduling Privilege,Control who can schedule reports,Medium,Low,Not Started,UR-200,4,,Not Started,Not Started,Yes,Scheduling control,Privileges work
UR-204,User & Role Management,Report Access,Report Parameter Restrictions,Restrict available parameter values,Medium,High,Not Started,UR-200,6,,Not Started,Not Started,Yes,Data security,Restrictions enforced
UR-210,User & Role Management,Emergency Access,Break-Glass Access,Emergency access with full audit trail,High,High,Not Started,UR-030,8,,Not Started,Not Started,Yes,Emergency procedures,Break-glass works
UR-211,User & Role Management,Emergency Access,Emergency Roles,Predefined emergency access roles,Medium,Medium,Not Started,UR-210,5,,Not Started,Not Started,Yes,Quick emergency access,Emergency roles available
UR-212,User & Role Management,Emergency Access,Emergency Access Justification,Require reason for emergency access,High,Low,Not Started,UR-210,3,,Not Started,Not Started,Yes,Accountability,Justification required
UR-213,User & Role Management,Emergency Access,Emergency Access Notification,Alert security team of emergency access,High,Medium,Not Started,UR-210,5,,Not Started,Not Started,Yes,Security monitoring,Notifications sent
UR-214,User & Role Management,Emergency Access,Emergency Access Review,Post-access review of emergency actions,High,Medium,Not Started,UR-210,6,,Not Started,Not Started,Yes,Compliance,Review process works
UR-220,User & Role Management,Self-Service,User Self-Service Portal,Self-service portal for users,Medium,High,Not Started,UR-001,8,,Not Started,Not Started,Yes,User empowerment,Portal functional
UR-221,User & Role Management,Self-Service,View Profile,Users view their own profile and access,High,Low,Not Started,UR-220,3,,Not Started,Not Started,Yes,Transparency,Profile viewable
UR-222,User & Role Management,Self-Service,Update Profile,Users update personal information,Medium,Medium,Not Started,UR-220,5,,Not Started,Not Started,Yes,Self-maintenance,Updates work
UR-223,User & Role Management,Self-Service,Access Request,Users request additional access,High,High,Not Started,UR-220,8,,Not Started,Not Started,Yes,Self-service provisioning,Request workflow works
UR-224,User & Role Management,Self-Service,Access Request Workflow,Approval workflow for access requests,High,High,Not Started,UR-223,8,,Not Started,Not Started,Yes,Controlled provisioning,Workflow functional
UR-225,User & Role Management,Self-Service,Manager Self-Service,Managers manage team access,Medium,High,Not Started,UR-220,7,,Not Started,Not Started,Yes,Manager capability,Manager functions work
UR-230,User & Role Management,Advanced Features,JIT Access,Just-in-time temporary access grants,Medium,High,Not Started,UR-030,8,,Not Started,Not Started,Yes,On-demand access,JIT functional
UR-231,User & Role Management,Advanced Features,Risk-Based Authentication,Adaptive authentication based on risk,Low,High,Not Started,UR-090,9,,Not Started,Not Started,No,Enhanced security,Risk auth works
UR-232,User & Role Management,Advanced Features,Intelligent Access,AI-powered access recommendations,Low,High,Not Started,UR-030,10,,Not Started,Not Started,No,AI assistance,Recommendations work
UR-233,User & Role Management,Advanced Features,Role Mining,Suggest roles based on access patterns,Low,High,Not Started,UR-020,9,,Not Started,Not Started,No,Role optimization,Mining functional
UR-234,User & Role Management,Advanced Features,Anomaly Detection,Detect unusual access patterns,Medium,High,Not Started,UR-140,8,,Not Started,Not Started,Yes,Security monitoring,Detection works
UR-240,User & Role Management,Integration,LDAP Integration,Active Directory LDAP integration,High,High,Not Started,UR-091,8,,Not Started,Not Started,Yes,Enterprise directory,LDAP sync works
UR-241,User & Role Management,Integration,HR System Integration,Sync users from HR system,High,High,Not Started,UR-006,8,,Not Started,Not Started,Yes,Employee data sync,HR integration works
UR-242,User & Role Management,Integration,Identity Management,Integration with IdM systems,Medium,High,Not Started,UR-090,9,,Not Started,Not Started,Yes,Enterprise IdM,IdM integration works
UR-243,User & Role Management,Integration,SIEM Integration,Security information event management,Medium,High,Not Started,UR-140,7,,Not Started,Not Started,Yes,Security monitoring,SIEM integration works
UR-244,User & Role Management,Integration,GRC Integration,Governance risk compliance tool integration,Medium,High,Not Started,UR-160,8,,Not Started,Not Started,Yes,Compliance tools,GRC integration works
UR-250,User & Role Management,Module Integration,GL Module Roles,GL-specific roles and permissions,High,Medium,Not Started,UR-025,5,,Not Started,Not Started,Yes,GL access control,GL roles functional
UR-251,User & Role Management,Module Integration,AP Module Roles,AP-specific roles and permissions,High,Medium,Not Started,UR-025,5,,Not Started,Not Started,Yes,AP access control,AP roles functional
UR-252,User & Role Management,Module Integration,AR Module Roles,AR-specific roles and permissions,High,Medium,Not Started,UR-025,5,,Not Started,Not Started,Yes,AR access control,AR roles functional
UR-253,User & Role Management,Module Integration,Cross-Module Roles,Roles spanning multiple modules,Medium,High,Not Started,UR-025,6,,Not Started,Not Started,Yes,Integrated access,Cross-module roles work
UR-260,User & Role Management,Technical,Performance,Support high-volume user operations,Critical,High,Not Started,,8,,Not Started,Not Started,Yes,System scalability,Performance requirements met
UR-261,User & Role Management,Technical,Concurrent Users,Support 1000+ concurrent users,Critical,High,Not Started,,8,,Not Started,Not Started,Yes,Multi-user support,Concurrency supported
UR-262,User & Role Management,Technical,Scalability,Support 10000+ user accounts,High,High,Not Started,,7,,Not Started,Not Started,Yes,Growth capability,Scalability achieved
UR-263,User & Role Management,Technical,Data Encryption,Encrypt passwords and sensitive data,Critical,Medium,Not Started,,6,,Not Started,Not Started,Yes,Data protection,Encryption enforced
UR-264,User & Role Management,Technical,API Security,Secure REST APIs for user management,High,High,Not Started,,8,,Not Started,Not Started,Yes,Integration security,API security works
UR-270,User & Role Management,Compliance,GDPR Compliance,Support GDPR requirements (data privacy),High,High,Not Started,,8,,Not Started,Not Started,Yes,Privacy compliance,GDPR supported
UR-271,User & Role Management,Compliance,SOX Compliance,Support SOX requirements,High,High,Not Started,UR-160,7,,Not Started,Not Started,Yes,Financial compliance,SOX supported
UR-272,User & Role Management,Compliance,Audit Retention,Maintain audit data per regulations,High,Medium,Not Started,UR-140,6,,Not Started,Not Started,Yes,Compliance requirement,Retention policy met
