Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
HCM-086,HCM,Analytics,Retention Analytics,Analyze retention and attrition,High,Medium,Not Started,HCM-082,7,,,No,,Predictive turnover modeling
HCM-096,HCM,Compliance,Background Checks,Track background screening,High,Medium,Not Started,HCM-070,6,,,Yes,,Pre-employment screening integration
HCM-018,HCM,Organization,Span of Control,Monitor manager span of control,Medium,Low,Not Started,HCM-016,4,,,Yes,,Track direct reports per manager
HCM-028,HCM,Compensation,Pay Transparency,Support pay transparency,Medium,Medium,Not Started,HCM-020,6,,,Yes,,Salary range disclosure
HCM-038,HCM,Performance,Performance Improvement,Manage performance improvement plans,High,Medium,Not Started,HCM-030,7,,,Yes,,PIP process and tracking
HCM-048,HCM,Talent,Critical Roles,Identify critical positions,Medium,Medium,Not Started,HCM-040,5,,,Yes,,Flag mission-critical roles
HCM-057,HCM,Learning,Training Evaluation,Evaluate training effectiveness,Medium,Medium,Not Started,HCM-050,5,,,No,,Kirkpatrick model evaluation
HCM-067,HCM,Self-Service,Company Directory,Searchable employee directory,High,Medium,Not Started,HCM-060,6,,,Yes,,Org chart and contact lookup
HCM-078,HCM,Workforce Admin,Position Control,Control headcount by position,High,High,Not Started,HCM-011,8,,,Yes,,Budget vs actual position tracking
HCM-087,HCM,Analytics,Time to Fill,Track recruitment time to fill,High,Medium,Not Started,HCM-102,5,,,Yes,,Days from req to start
HCM-097,HCM,Compliance,Drug Testing,Track drug screening,Medium,Medium,Not Started,HCM-070,5,,,Yes,,Pre-employment and random testing
HCM-019,HCM,Organization,Shared Services,Manage shared service centers,Low,Medium,Not Started,HCM-010,6,,,Yes,,Centralized HR service delivery
HCM-029,HCM,Compensation,Commission Plans,Manage sales commission plans,Medium,High,Not Started,HCM-022,10,,,No,,Complex commission calculations
HCM-039,HCM,Performance,Forced Distribution,Enforce rating distribution,Low,Medium,Not Started,HCM-034,6,,,Yes,,Forced ranking if required
HCM-049,HCM,Talent,Bench Strength,Measure succession bench strength,Medium,Low,Not Started,HCM-040,5,,,No,,Ready now coverage percentage
HCM-058,HCM,Learning,Learning Credits,Track learning hours/credits,Low,Low,Not Started,HCM-050,4,,,Yes,,Professional development hours
HCM-068,HCM,Self-Service,Document Access,Access HR documents in ESS,High,Medium,Not Started,HCM-060,5,,,Yes,,Handbook policies and forms
HCM-079,HCM,Workforce Admin,Global Assignment,Manage expatriates and global assignments,Medium,High,Not Started,HCM-001,10,,,No,,International assignees and localization
HCM-088,HCM,Analytics,Exit Interview Analytics,Analyze exit interview data,Medium,Medium,Not Started,HCM-072,6,,,No,,Reasons for leaving and trends
HCM-098,HCM,Compliance,Record Retention,Manage HR record retention,High,Medium,Not Started,HCM-111,6,,,Yes,,Automated retention and purging
HCM-020-1,HCM,Organization,Business Units,Link to business unit structure,Critical,Medium,Not Started,UR-041,6,,,Yes,,BU-based org and security
HCM-030-1,HCM,Compensation,Market Pricing,Benchmark salaries to market,Medium,High,Not Started,HCM-021,8,,,No,,Salary survey integration
HCM-040-1,HCM,Performance,OKR Management,Manage Objectives and Key Results,Medium,High,Not Started,HCM-031,8,,,Yes,,OKR framework and tracking
HCM-050-1,HCM,Talent,Internal Job Postings,Post jobs internally,High,Medium,Not Started,HCM-102,7,,,Yes,,Employee job applications
HCM-059,HCM,Learning,E-Learning Platform,Integrate with LMS,Medium,High,Not Started,HCM-050,10,,,Yes,,LMS integration for online training
HCM-069,HCM,Self-Service,Expense Reports,Submit expense reports in ESS,High,High,Not Started,AP-140,8,,,Yes,,Employee expense submission
HCM-080-1,HCM,Workforce Admin,Seasonal Workers,Manage seasonal workforce,Medium,Medium,Not Started,HCM-075,6,,,Yes,,Recurring seasonal hiring
HCM-089,HCM,Analytics,HR Scorecard,Executive HR scorecard,High,Medium,Not Started,HCM-081,7,,,No,,KPIs for leadership
HCM-099,HCM,Compliance,Whistleblower,Anonymous reporting mechanism,Medium,Medium,Not Started,HCM-003,6,,,Yes,,Ethics hotline and case management
HCM-021-1,HCM,Organization,Remote Work,Manage remote work arrangements,High,Medium,Not Started,HCM-015,6,,,Yes,,Remote hybrid and in-office tracking
HCM-031-1,HCM,Compensation,Spot Bonuses,Ad-hoc recognition bonuses,Medium,Low,Not Started,HCM-022,4,,,Yes,,Manager-initiated spot awards
HCM-041-1,HCM,Performance,Check-Ins,Regular manager-employee check-ins,Medium,Medium,Not Started,HCM-037,6,,,Yes,,1-on-1 meeting tracking
HCM-051-1,HCM,Talent,Talent Marketplace,Internal talent marketplace,Low,High,Not Started,HCM-050-1,10,,,No,,Gig-style internal projects
HCM-060-1,HCM,Learning,Micro-Learning,Support micro-learning modules,Low,Medium,Not Started,HCM-059,6,,,Yes,,Bite-sized learning content
HCM-070-1,HCM,Self-Service,Chatbot,HR chatbot for common questions,Low,High,Not Started,HCM-060,10,,,No,,AI-powered HR assistant
HCM-081-1,HCM,Workforce Admin,Workforce Segmentation,Segment workforce by attributes,Medium,Medium,Not Started,HCM-001,6,,,Yes,,Employee groups for analytics
HCM-090-1,HCM,Analytics,People Analytics,Advanced people analytics,Medium,High,Not Started,HCM-081,10,,,No,,ML-based workforce insights
HCM-100-1,HCM,Compliance,Data Privacy,GDPR and data privacy compliance,Critical,High,Not Started,HCM-110,9,,,Yes,,Right to access and erasure
HCM-022-1,HCM,Organization,Workforce Planning,Strategic workforce planning,Medium,High,Not Started,HCM-083,10,,,No,,Supply demand and gap analysis
HCM-032-1,HCM,Compensation,Profit Sharing,Manage profit sharing plans,Low,Medium,Not Started,HCM-022,6,,,Yes,,Annual profit distribution
HCM-042-1,HCM,Performance,Peer Recognition,Peer-to-peer recognition program,Medium,Medium,Not Started,HCM-037,6,,,Yes,,Social recognition platform
HCM-052-1,HCM,Talent,Talent Acquisition Marketing,Employer branding and talent marketing,Low,Medium,Not Started,HCM-102,6,,,No,,Careers site and content
HCM-061-1,HCM,Learning,Career Advisor,AI career development recommendations,Low,High,Not Started,HCM-041,9,,,No,,ML-based career guidance
HCM-071-1,HCM,Self-Service,Life Events,Process life event changes,High,Medium,Not Started,HCM-066,7,,,Yes,,Marriage birth divorce etc
HCM-082-1,HCM,Workforce Admin,Boomerang Employees,Manage returning employees,Low,Low,Not Started,HCM-073,4,,,Yes,,Alumni rehire program
HCM-091-1,HCM,Analytics,Flight Risk,Predict employee flight risk,Medium,High,Not Started,HCM-086,9,,,No,,Turnover prediction model
HCM-101-1,HCM,Compliance,SOX Compliance,SOX compliance for HR,Critical,Medium,Not Started,GL-280,6,,,Yes,,HR controls and segregation
